SVR,XGBOOST,RNN,CNN-LSTM,NBEATS,KG-GCN-LSTM,KG-CNN-LSTM
4459.53931963168,755.2393018354705,28541.278331999947,,,,88169.70872952946
2724.4561128441624,6311.109460706427,18475.597164144438,,,,5856.168035340058
1422.1310782849198,24029.156278122795,1265.3178429320642,,,,12969.284697665456
1926.4054408014113,4122.773886130772,13295.319661178939,,,,1904.2449486305804
2217.9267018486216,5188.38253425401,103847.59415357436,,,,5181.391482236774
1435.2486481183646,6384.702939309495,93128.866735327,,,,7525.2813632443795
3198.349278184888,4632.038329897677,70631.36799816374,,,,127190.95878142897
3375.096047703811,1430.822427362495,193287.7821740899,,,,6242.831252048783
3685.2893059979974,1850.9186718532233,94583.9010377351,,,,3788.319407885711
8547.696763504959,7728.468694298936,49975.13796238744,,,,21546.466184644465
8541.760343800801,2704.037614689901,1811.191383963529,,,,6058.540616853488
10796.390948524651,2028.7206662886836,10097.05744226215,,,,3469.671038827754
1404.2699340059366,4508.075865638262,241959.38815702635,,,,75309.56774087387
1346.5124975534231,572.8897675138435,9709.376209412505,,,,4368.073318734309
2087.3138985083515,3943.424170013167,16033.995553317734,,,,4605.073365161156
1918.4699627965542,3809.882926920019,8504.39720298455,,,,52003.36449389981
1923.2743471943002,5876.868593304298,90639.79184054687,,,,12798.465585766562
654.7907222020066,21542.619347515745,53430.668609718625,,,,10032.400233169423
2286.0197734473454,808.6335719780835,8987.425871577938,,,,516505.7233349214
6688.7086788800725,5703.76325672101,45612.02077616585,,,,15309.577184107418
10472.041434990035,4835.760354047152,614473.8099160088,,,,28440.510688389535
618.7964203780415,11786.276270136052,213840.8468612903,,,,15291.724796459519
2303.767201405632,5476.244987905026,4730.411753350819,,,,3448.362628769731
5005.136557257652,3501.8803774525036,44495.030153247586,,,,2238.547597807285
843.8527865761957,1714.8046749030923,5202.867631564049,,,,11520.324315387103
1667.4479061050893,54333.94470601856,65422.15914484141,,,,20101.768660557897
1762.7825291448519,4577.9929329846855,1746.0955121709105,,,,9077.23747284152
1442.4187942878777,39025.84093945956,19424.390951819296,,,,2531.9071434655384
1848.8853626516395,9352.2755350653,1524.7315909798328,,,,4435.3421005278715
6607.026717577879,371.2504347748501,10853.999253408983,,,,21240.217048771345
13367.470522795209,2801.449878192349,10360.147246743845,,,,4709.995703486189
1647.742035748578,3713.0595102195844,13268.603096840636,,,,104979.79318959659
947.8520653163985,2414.250192252825,2315.031378446092,,,,9648.398205393
1599.3158670127236,1754.8814067969115,37752.83317281296,,,,9365.728576449965
780.6926218433867,2411.7984925375545,106032.82245996386,,,,28771.409231056386
1300.116531697909,1395.2049064227647,15239.187556222969,,,,41199.93883581079
922.1389320580878,40926.198309986896,186698.0362920358,,,,11463.154610663358
1345.9207096268976,8710.986661199397,97012.60514125347,,,,97130.85963840537
961.1147430392149,4412.862644421575,5065.025391373273,,,,3650.1550758588774
1106.4666493447398,3335.107699897457,15512.01286708951,,,,16653.91987008152
2879.078254795356,6963.858232520298,53275.74792296933,,,,7715.148825291581
392.9303670800961,1010.8751201353839,569.0492877732557,,,,76894.74718429722
1734.4113348589672,3552.4322840245063,400535.6227948219,,,,78454.30610464106
1614.7775212903173,2809.331117594935,5008.961486746177,,,,3636.1186516141547
5387.50314337495,2244.7545796654686,6605.741328189563,,,,104977.58730806044
2912.5021727556164,1171.8175596752624,2762.8534075384264,,,,11021.350546447535
2523.8235743156633,7233.402264653912,221411.59410435837,,,,11540.299531365476
6308.581463715194,11757.890004174671,3617.5704178994397,,,,5877.025066254481
711.4893167575693,16218.809143063147,81101.31189791672,,,,7444.468419027377
5209.812833057266,4667.526599180539,7223.11823335894,,,,10550.078136701972
1187.0275465114262,3223.3544280858005,99573.10660176702,,,,45189.94516797751
1909.02950728513,4998.137359670588,9373.433959312446,,,,3377.0144897753867
757.7802800686325,5870.349770749769,67935.26245019375,,,,10272.624683859827
708.9712245195713,12563.252376255097,8092.6331266919915,,,,52810.53084727794
31743.593498704282,5726.924029828935,127539.46506104895,,,,2913.8891984589054
4037.083847046158,1717.1413764991075,5890.335778970198,,,,6073.335276165611
2211.353903746015,1354.3049518838236,70113.3207519105,,,,6749.013103280574
2429.094883542799,11142.842878775342,229126.38579726193,,,,1284.2991788738752
1325.5017634323638,8516.17639938499,43965.91946126614,,,,20230.313218058087
2824.440412886183,6896.001484299991,8871.119794790577,,,,39086.243838859504
1715.8020500171149,3946.357181854001,35389.0719134228,,,,104349.96314869594
1422.3972451380496,14303.258531129508,1238.2895175608548,,,,52412.99599610776
4615.281794050371,1275.1097298344553,9324.176058854435,,,,6338.906568417133
1208.2342451033646,8317.414683065792,13572.344892791,,,,86245.0630552325
8768.226506155988,2935.6949493414845,53466.84953594808,,,,109093.64878936892
2027.407721375306,5079.564678404899,55249.10038157526,,,,92668.34268212505
631.3246951523001,4585.061147980576,23759.556749464413,,,,16393.02683961483
1097.724137181397,4287.699548669097,23531.636436899244,,,,4639.92233827391
743.319787458689,692.1886010473004,1135.3751624687286,,,,5674.391596840077
729.4340188555979,1284.336099382416,2445.7697761451195,,,,33942.15111723413
585.5646885203076,2267.064273009187,45543.27780654454,,,,14052.992256102834
2076.956390594229,2869.7191348510687,231773.74887718036,,,,23939.845366231613
4802.132870200252,1939.5902228045293,247007.00570828453,,,,40262.49789203172
648.5377695506356,19735.90639411682,1775.0016334751251,,,,9383.161608859702
3894.51542574256,7601.274104853934,260120.42027390742,,,,399598.3567693065
178.8323520305254,2457.2434875937756,1403.9496391591795,,,,5433.789369884531
1585.491423995918,1283.2247261778612,7239.7553901111905,,,,10160.23860145155
51.33103181344553,8883.165912844557,3950.408919460636,,,,20657.744406672868
7182.505015873822,1444.435703994766,1387.476926046886,,,,6156.638469534252
8882.115890630474,4775.457359514958,22929.321264969934,,,,9910.268091908547
1539.7892984314703,1353.7102090149913,10896.246152804799,,,,2327.4658828097067
2127.247510835963,3856.055343132896,24117.864873408034,,,,2179.7019056045165
186.25767576322136,5834.7706708660935,12024.531504291659,,,,5457.099892061262
678.117463451875,833.5487782474106,9275.71142079109,,,,23330.58846805717
3686.84148289594,685.7742016261916,334488.5056969279,,,,3451.9106384889433
11842.301165898607,915.6102527463978,1072.2097234094683,,,,6960.579753923124
439.39039023225473,2396.394803339797,7078.138479597402,,,,9389.250119640486
954.2489734001269,2564.804270013029,7717.2611086638435,,,,127100.67827565286
1389.1662472987093,2035.7288681686857,24553.28287149344,,,,6248.720114419346
608.1760403095279,1567.757708695059,168155.69429681764,,,,41132.78604549823
562.9091112026975,903.0628871909843,31692.634678673257,,,,8889.076867777547
19783.820662124068,2986.768932679936,8078.711037586911,,,,19179.215091846567
4274.528122026703,3015.2092826986363,10911.086251292703,,,,122596.24938723042
598.7825618771508,3506.2654300453955,11167.98946505814,,,,4013.4690173645745
1909.3342891215862,2524.056801673024,4496.962623237164,,,,11369.92872917016
1195.7560610246296,977.4023642876059,138516.72109821023,,,,8555.079575235675
11855.50245171329,1498.8797260557008,52759.72695066129,,,,18912.44674169786
1048.0196674828394,587.2126841242948,9513.991918937036,,,,24511.10298358137
866.149761607075,404.63360564260535,242801.3697825721,,,,81119.65521697493
1620.0905728705563,573.1784191981623,4205.611681983493,,,,1961.9131218610341
605.0183589404833,626.6843744756094,4886.508855609393,,,,2549.7635556337627
333.455680773523,1942.0342213229987,11114.967355866242,,,,9053.27686224091
1095.5753530831344,4571.607778563845,364026.0371210147,,,,15300.863812048188
2238.53275453537,1545.0967038231483,45021.383518233255,,,,11240.615070992037
3428.390124968821,2555.807503777098,2484.4297976757894,,,,45371.21760903778
3618.9663181517158,1196.8784529794746,6999.290288048244,,,,7495.805837013916
184.34532145780034,1280.3865193631,4975.169171617768,,,,21428.153829511364
3035.874607566323,193309.31160060788,8412.431513927246,,,,4117.684366618992
483.32661880179404,2571.599382679762,121844.5405137503,,,,5162.925676572055
190.70546407694806,3650.388169314724,17957.840312222183,,,,10972.781646272242
1116.0325811857228,1986.7407652314737,11455.202151360863,,,,2671.186380707565
593.0570163826974,2580.9794762026077,10597.393059492279,,,,2805.1733916463654
603.4298109226843,1831.3921871457278,142451.71598972954,,,,242440.32729396992
405.64174949747655,402.7655558890176,11597.238876227093,,,,37168.69982968721
3191.2692152029135,235.20744831314573,9409.015275186113,,,,8739.288655630506
225.47241097768097,4326.100268618159,27119.833241428234,,,,1990.0815759909447
322.6636598928894,2165.166848686221,2023.160802093797,,,,16622.56242462922
281.8187202301275,2905.7706820014987,28971.651428827256,,,,7323.15184289256
1186.7669344900999,3162.066707962853,4727.284783647021,,,,7438.892597560109
634.2185783709334,10209.928761773233,20542.57636522656,,,,12870.661133948368
1605.8073788171425,3885.9430404482323,36426.56923350581,,,,23552.674624098294
235.12933834436228,2580.673436200716,58014.71237211491,,,,311751.34265026497
824.9249928195977,1729.2760188884654,165590.3865552691,,,,5451.815601670882
1064.4178516165246,2136.1235762067454,56824.0022239534,,,,4361.98355899205
2608.8989137421386,653.2934873748384,18421.420568965477,,,,21546.41621351997
1750.21739327674,1870.5440074686626,6998.320037832578,,,,19705.64565622637
3818.5781224839398,2254.073935310762,44524.00228253213,,,,47891.53404585783
1821.927777640248,801.7209586833754,6386.293506438098,,,,26742.099305252574
2376.131003341068,5090.788064796068,4217.980518550684,,,,26744.847981196486
1061.9352798759178,3544.4167286435495,136401.0319788174,,,,2982.111783135957
715.7633250201716,2578.4225108876976,6363.675826513114,,,,2424.425022592172
76.49869785630843,6899.2243768847975,3520.4065785445123,,,,3525.1395761839926
536.5284362165131,2298.7119737662933,10886.430754725023,,,,5080.963811736812
98.22518592798353,396.331031419193,2683.267772695565,,,,179685.73544059775
224.02631325190632,649.3369607924674,41145.54717309973,,,,69793.08418444809
1660.4263172083868,3226.447188924623,5310.7806649653285,,,,2883.574843418435
2281.3997846169937,6575.108715762799,2410.916747314456,,,,1940.091260983363
814.0765687509321,3495.9519390297214,20102.07985139081,,,,4797.829153377069
291.52066376250247,4000.5346504317345,16790.610045378762,,,,67022.75511277116
169.14223909913375,543.4320792214155,4679.756979190482,,,,3238.2873363602985
323.92099413841754,1200.350080995549,133796.47622507258,,,,11753.84212521126
178.41776134888843,10406.43762973575,56259.47480675744,,,,1144.665077528562
1247.6587612005974,1877.8024529803745,11400.19247586262,,,,4788.864735806388
7715.702668775362,2454.3333899235254,20135.791900810367,,,,12740.624774040936
577.5516708178116,1901.0655759420415,865.5823574660061,,,,1556.391550326327
1599.0304499142192,3955.3841269584373,35331.280295371354,,,,4898.037479204708
2070.6849546669205,10207.843587574958,7427.344092331257,,,,3768.8151818659735
2788.3542822136515,1694.6226125620901,10805.09776970663,,,,7307.273935118723
368.00254733703554,6489.59080710404,135718.05924438138,,,,12161.700439960634
186.1890734652494,1783.4917784326442,8069.780603741692,,,,58843.854274854464
396.2465163832077,3617.901757967986,1182.0579698342797,,,,8545.69597794312
144.15664114508638,2874.4292086475175,132038.32392699475,,,,10013.528787191995
975.7371424322378,2080.0454006146024,1105.5316291711122,,,,31158.733799815403
247.91677436537228,11080.072922663936,117622.60602281561,,,,4970.960973581638
639.4950288731924,5825.79409089906,51894.51828912277,,,,38616.39268590395
324.4133224016528,1383.4921868105985,3859.9219147883387,,,,50631.75384165806
249.53932801840241,2069.203422486624,9495.639443499604,,,,14230.01215946373
335.3897783159943,616.7117062654362,15037.432153143582,,,,12267.478916650285
213.7800816011734,714.9371241000762,23714.602819216747,,,,63107.482174830046
1061.9745468999408,1898.0061829112078,6011.537357076055,,,,6402.469255068195
2503.541282423833,1557.5461691078203,11353.212977157991,,,,14980.374373098575
275.73382860383765,2645.8261934887873,7621.716645070231,,,,3311.6960186075617
380.2430275096901,335.18711629958256,27279.320616573914,,,,15989.567870956931
353.17583990887624,13295.062722213703,9571.329947576427,,,,2450.8122648490234
254.4603745575973,650.3750291928098,11235.85595961093,,,,10857.016121212415
708.3016747341377,1245.424765425114,24533.906958230105,,,,54830.14007423585
1105.6508145561393,438.77566678036703,1410.0154291784236,,,,6442.398951405374
563.1771649532919,4624.992980091552,122811.89182921656,,,,3069.906407902588
479.32743940796985,1911.379770132116,29872.90776461531,,,,131349.65108013584
4999.863438028923,1294.6531216405629,10243.418514370776,,,,18668.795176995147
639.7588083668638,1261.4810802843588,2008.8918157540445,,,,31793.128836425647
7049.96994979865,7364.583211557822,29675.66988781176,,,,77197.77043327258
1350.673702861267,1370.35602011998,4035.1681144158733,,,,2274.5206928846537
477.747812373457,2072.873496989278,26009.46531785437,,,,16316.752172245015
319.35340078666513,1951.6076294738477,103182.74538996394,,,,649585.4321717699
211.92331650003095,1985.6250347942612,4379.87620588075,,,,14169.261906482176
660.7488727739526,1679.82052280127,22912.318575849167,,,,5049.4832302233035
419.17974003492077,2019.1306441704874,2917.711686255451,,,,53422.42970777349
2299.303397298673,4437.788844293273,2408.2576960429997,,,,2814.229822193049
292.0698261318665,1648.5593075621885,27644.24215098982,,,,1567.698361133578
2683.7530824310993,1207.211519678026,3166.894187541669,,,,11125.272736124487
436.65163812039333,4191.085227714134,124704.8955749508,,,,13759.914912745604
2237.931038740627,285.1711607928767,27333.73187857856,,,,3427.5502995272172
266.1412066679723,2989.831959851294,2876.786081538995,,,,5524.084786675965
155.88484235135346,2040.4942847881025,6478.706445446322,,,,6354.155021243159
434.0050983359102,482.6739890007474,7169.905891063325,,,,3230.1720161326175
115.38298418434412,1416.5982137649708,9839.084339815916,,,,11097.79593259119
849.7300939802216,1320.1498352054414,6363.535966033012,,,,6439.137705821962
1260.05422744763,915.8747460489196,6749.82282405346,,,,4595.216742795988
832.1136361236444,3443.2549469498026,9838.933204299612,,,,8411.308647390337
161.83903475414462,716.0719840537937,3533.721463010197,,,,16835.00688577316
2228.0956377666957,559.6005137352057,233015.07123753973,,,,60346.588736634185
137.84152341927137,3593.9905331992077,8008.956566880034,,,,4767.240187457189
397.7355329625982,525.3426808836183,912.9888122434751,,,,17192.65344030315
1541.2190779497569,1928.8931532000342,11780.539490659872,,,,7288.7536579359685
249.45002166861897,899.4788502106721,11986.162263103271,,,,13456.163920776817
369.8232736149526,3374.191548316137,1126.6013121491226,,,,15655.20002169806
1039.4289667002968,265.8358254612054,955.4069513487103,,,,9911.163339630522
377.1300537386575,4119.88564527667,164407.33518822712,,,,5408.026520254054
723.8374585717428,2850.4486404017634,18289.595871660887,,,,8441.805727680343
362.9739097913559,3449.031432777498,156058.11275542903,,,,29014.235614426634
890.8892695805426,6452.783604536209,10252.195486819879,,,,7287.043706975181
165.3236444624993,9190.084239722077,34361.63328931495,,,,4940.869142805795
205.83299787488266,134.05033995405856,6229.736749816522,,,,7507.078532307931
1227.4661972572515,2431.773864320046,6983.057209449048,,,,16908.652219496875
708.9508627845163,2286.2736193781116,160821.4803954493,,,,294631.7506034619
1402.9572800788342,1070.1438771810992,119939.94457698619,,,,12472.033794052735
222.14903991287454,839.8440129984784,4775.053129033126,,,,42220.765985078884
313.8294549036691,14439.621316754541,104102.4936654155,,,,6804.721663496237
222.30432917459018,4729.871916720403,9286.719613755615,,,,35330.06329779363
234.3105200559796,17173.765648178294,1058.2128620728308,,,,21277.65183742815
3788.624209449498,372.56977025440756,4679.242553256638,,,,6329.384306527587
177.1355897683649,1004.508316744774,51663.91352009465,,,,11772.665463118323
136.14824841063296,1155.8266707181867,57495.514492391696,,,,23314.965841762187
2157.293966967345,4513.6992140102,5064.162690618312,,,,7608.137883157991
441.08244865552257,1290.009592955403,14683.013044397543,,,,1301.0616214077047
140.9536177658619,421.5474552569833,13922.96531834712,,,,17063.941888092522
298.5834544445,3044.2607276562167,14165.78432568249,,,,16756.09997065615
1863.8532198868897,858.7494013928093,14115.580610240671,,,,3207.3133367570877
921.5819315970468,865.0623315861798,58289.91126677346,,,,74145.78708611634
570.7507035435438,2412.800858235002,10151.434885083918,,,,9716.086826354513
457.3041008537478,2594.442172844074,2849.17017667956,,,,31918.57488178487
3704.9721782529737,5367.8690319660645,5873.499345249699,,,,24106.93899704203
74.07670317709926,3156.859930733013,138435.49599461138,,,,1647.6487044475148
587.1632600471679,1194.530533971126,9405.155171909668,,,,8103.17509487249
583.7589982853688,1560.07509802143,11115.305588758361,,,,2814.6855283781297
558.2173616124498,4322.530446836515,3750.7505670513833,,,,1731.915874935362
2373.5222208640703,1130.5293767261358,4261.722094067622,,,,54013.10896518707
243.8072668893767,851.905218382714,24978.21059551759,,,,168511.9958384763
217.35802027407038,1756.810989238511,1038.6768174511574,,,,37345.77746280179
836.4441751162403,937.6611971240812,87513.43165090829,,,,22714.962679247692
391.5048953211181,3948.294887888221,6167.211663193273,,,,6467.846694122356
182.0680197262079,778.6494839105907,2411.328971185626,,,,1962.4714177644926
177.76946656711303,733.6802064073643,7715.384277328844,,,,13644.298343841336
582.6950290490497,3593.2658245367106,16804.760743528688,,,,29260.401548498223
227.27763884742157,583.8254716797185,2318.3902855528386,,,,23210.261006074652
139.33375296592703,1096.681676765379,21082.028149342535,,,,98603.20531785142
567.0016440933078,4671.702561114499,6637.695498369517,,,,3145.014230513798
1896.3938360049813,861.1019393601288,44327.15866196444,,,,9470.788333535253
1698.7021574096536,1735.2199515398536,21105.141629888345,,,,13039.483708738075
115.38420949076354,1959.1199912033464,14610.062340756229,,,,15827.158839054871
184.0105300507304,3246.062923418521,78734.33932194309,,,,94809.57873354915
172.18902036840208,242.56486082235708,1273.5521453965207,,,,2607.41303603701
197.80701827056404,4291.748409340143,3730.8030891200797,,,,4616.8492627964915
2060.6419975281183,12609.142197915062,1343.6696118678115,,,,1496.0899092050083
2021.74007650649,9091.047842083128,62664.11201382846,,,,53925.84162794885
140.6300153317125,2344.733796998267,8617.65201944485,,,,3007.520125997758
314.569110253913,2112.3690363939754,7362.55468106966,,,,7679.580551834158
271.103703103746,1367.8864065417345,7437.321482383046,,,,9755.763277048913
2760.185062377134,775.9915923885352,20554.10925114559,,,,99459.75332724278
686.9083244186179,295.5031217168926,8832.373349734202,,,,23702.555218378893
1280.0479234135971,1151.272466309906,8584.789055756355,,,,5869.562418588162
271.723544996699,466.23542782615147,10260.515804875087,,,,18259.323882665598
524.0075168522175,766.9221889607746,34491.926198463225,,,,8985.695500500775
417.1914455388472,2086.8790407718334,43254.64959560627,,,,5987.938480527716
152.37031854010954,8704.260574651255,35827.13072293893,,,,10248.01516965565
778.8261127284045,4099.964353195941,699.4027274438935,,,,28189.544827612863
233.99724001708776,4202.230217782556,73007.96749847264,,,,83514.71689065959
460.8748754641748,1338.6287276950284,15579.47171022742,,,,67712.56897466749
165.96253201482156,1462.5624954324012,44556.47074090604,,,,14434.872929498846
174.5437677728473,6211.674398385111,796.7966327042952,,,,13572.86142853869
154.80186209749857,1840.6827616097185,29147.54936979048,,,,3724.9438386465113
535.3767821552516,4477.567807004105,7274.615914165844,,,,5871.794069945154
379.211355979309,2103.0293230496586,15389.378609512481,,,,3336.5090997178563
272.65281955081196,3532.8048998169857,16560.503346107696,,,,25305.440064216447
207.45887047989206,1045.3443500923252,4572.467385565905,,,,14677.569044966132
109.12356416432141,2916.98637820961,3166.818238134791,,,,157512.1693767228
186.21800375470224,445.53940569872384,38244.16452266461,,,,3488.821076094249
336.90303853089415,770.2716080845115,1002.1449342420519,,,,3426.128370118888
113.20269196055875,316.7306256202212,6242.378276013237,,,,27800.124031569198
216.57864564981125,3507.131326572786,22678.940396674254,,,,161360.8626936171
200.95595603742186,1995.9979015555155,3531.8105136371264,,,,2606.690918985933
263.29055223265243,4440.267524515844,8660.50989637065,,,,96180.97780515897
176.66510857909594,2634.535322182827,19026.96107489102,,,,28122.227640212022
1270.4482480716456,784.3650379781292,541.3566924337111,,,,3743.104660437606
63.709411449382344,840.7433098573721,45368.622140729625,,,,18186.864984632488
700.9582537408677,13356.53173487601,5130.4482287695355,,,,2509.9447886297694
52736.458554811434,1233.5275373315515,24249.90803090855,,,,1295.3950887552162
393.9617486786485,10806.828184396856,41144.89252863656,,,,2488.736334226338
530.486420493323,1121.9914167425936,161917.38043624576,,,,2717.1958254165143
1532.9620550952004,1261.0368531019037,3708.0104720659438,,,,2181.0785730013463
323.30394095117003,2260.0476605249164,47381.131874926534,,,,2005.6572386839523
107.51109098474943,2631.0464240158076,1323.1493484599935,,,,2886.191220111132
161.43501443108,536.1213737161147,14565.293873009483,,,,15913.123232261245
122.7566851716428,6989.402689584503,73048.9393591462,,,,6237.143633087877
173.8094688214979,3485.1281720198954,5970.735710315335,,,,65367.61275458675
200.18371132422087,649.9053629029085,37290.344552573275,,,,2691.2199655944596
150.7205385315155,2450.509518149058,9365.219043888488,,,,20458.530479520305
173.08056555617114,866.8133899398118,6108.511923176101,,,,22952.34892819783
330.4116754064145,1129.1195244823648,2973.812014358752,,,,137004.00677200378
482.6111358366805,824.3712311466394,3158.397583908174,,,,53462.39225189825
245.0428868873528,1426.8101634089733,2574.0445445790824,,,,20812.055143782007
718.0771268182533,1517.4489307020901,16781.546119604784,,,,2438.508715240195
766.1647150439038,1220.6538535030252,3050.5516704219453,,,,3056.75841615097
82.0059191347715,764.9656647518364,2088.882373511124,,,,6450.9622708773195
93.53329259641053,205.81706285184387,23792.15814343158,,,,461278.05623405275
149.86763409530928,3152.703978679477,104471.5860526494,,,,4230.5402505953625
314.73711977900905,33568.67002884583,12856.375159640753,,,,32085.85337618971
483.9867837900856,4785.622353005362,747.9840496667942,,,,18557.57849903433
162.82486867100826,2262.0139880805273,22278.687997773894,,,,148009.65056911946
751.0008511999205,35302.595261902425,1368.5520283823082,,,,140953.53225605364
719.3887584397622,525.1774780307461,13536.092581317273,,,,4228.047501921958
228.69334812010626,1039.762051961343,9051.86393512202,,,,58165.68004102986
751.2476479021018,1057.102441659052,4717.045530808985,,,,13048.228112546643
796.5304485822198,602.7928388553511,3388.0876669163604,,,,1361.510671801973
57.138818287012334,4612.391415889221,6479.359876035859,,,,14797.607287654946
124.8505462904098,1197.7798134799098,9827.09751092029,,,,2654.355388202181
132.61895642134064,1073.9341802750225,25524.146863108534,,,,52635.76027953946
178.81320631684687,3073.466714417014,26201.519230628885,,,,74908.96431536289
173.60874664071693,956.2069807412298,5825.052090481064,,,,12800.126958252853
2992.91949809971,5047.938060820291,94374.03440496016,,,,17815.836926023916
651.555157771056,4182.1135391874195,17188.310708644116,,,,31629.642590039697
2922.12690536139,924.4299384340144,87847.79629740374,,,,3526.045502214223
76.87035096507655,805.1444385056714,25445.29606770155,,,,497528.028556051
231.66287072244626,844.4581291997238,7004.498095719154,,,,23240.976984924266
631.5351276031195,2940.0493563052128,11286.93234047083,,,,11719.861970548136
177.8570026201071,2537.546351432581,28611.88870376059,,,,21456.383917010553
115.4579549777705,1512.8572231473076,47678.411740405754,,,,6110.323339185621
64.02143614753255,568.7654873036405,11262.035668862312,,,,71323.67339986406
232.91787481113133,2091.1855969396797,19915.922720821567,,,,26003.266571832464
49.969965667867456,711.4973368420862,20398.743287704954,,,,12425.161029217199
186.81420053585657,462.98358552849743,31186.10513675136,,,,2060.0392469349076
181.06975787211104,3286.753087903403,172249.85481442898,,,,2978.2032717963853
148.1113044631226,3273.1924716466287,31826.12652059767,,,,18522.773596156654
493.8500527947054,593.4979480534817,37793.84882524748,,,,3957.3928125025377
181.31494048352562,1122.4663772599295,35006.6120359479,,,,87813.66328717349
1164.0670039967524,2060.553066790764,45561.246995496396,,,,4219.116633273567
132.83764104969146,592.2267389150569,25103.722423994255,,,,72036.89104635699
83.14754482579298,938.3868900472231,9348.715381959208,,,,7529.403478027176
384.87833461622296,2567.0020838531086,22398.235657496214,,,,32834.474346000316
92.67184191747758,964.5855982191067,3102.881810682875,,,,11040.325200438589
1115.8424881562048,761.3076436982301,8294.87642534357,,,,10196.918899930442
64.58302174000427,6644.975716823175,4260.670716162922,,,,39469.29066413844
146.1451974908259,1565.405260213886,30367.735784937206,,,,17373.911237742803
512.7530875409991,2398.534042999724,5047.7477861206635,,,,39889.95323168623
218.33863683192175,835.1354842034774,21710.315753835304,,,,2972.212638474594
180.32814818083986,481.7866092402874,18741.999448467588,,,,2433.152734028025
1252.921826518267,666.7483377427452,2952.845761882664,,,,26271.3760268992
813.6610685145104,2748.594510612506,19435.07449277684,,,,58858.35602299847
